3328,7.75,60.06,7.20,7.75,60.06,56.50,3192.25,7.75
3329,4.93,24.30,4.93,8.88,78.87,49.90,2490.01,4.93
3364,4.00,16.00,4.00,5.00,25.04,44.60,1989.16,4.00
3378,4.95,24.50,4.99,5.43,29.45,51.55,2657.40,4.99
3380,3.01,9.06,3.01,3.01,9.06,43.80,1918.44,3.01
3381,3.00,9.00,3.00,5.80,33.60,54.90,3014.01,3.00
3383,13.87,192.38,10.74,9.23,85.17,64.95,4218.50,13.87
3394,5.79,33.52,5.79,5.34,28.46,53.65,2878.32,5.79
3399,2.45,6.00,2.45,2.45,6.00,42.60,1814.76,2.45
3402,3.24,10.47,3.91,4.12,16.97,42.85,1836.12,4.12
3404,3.74,13.99,3.74,3.74,13.99,44.10,1944.81,3.74
3408,3.49,12.18,4.45,3.49,12.18,45.50,2070.25,3.49
3418,5.00,25.00,5.27,5.00,25.00,43.05,1853.30,5.00
3432,1.86,3.44,2.69,2.69,7.23,47.45,2251.50,2.11
3437,3.43,11.76,3.43,3.43,11.76,56.95,3243.30,3.43
3439,4.85,23.55,11.35,8.83,78.00,41.50,1722.25,4.53
3448,6.85,46.92,6.85,9.25,85.63,58.50,3422.25,6.85
3450,8.48,71.92,3.56,9.72,94.38,55.70,3102.49,3.56
3452,11.41,130.19,11.41,11.41,130.19,65.20,4251.04,11.41
3453,11.19,125.22,10.64,11.19,125.22,41.50,1722.25,11.19
3454,9.79,95.82,6.08,6.08,36.97,55.70,3102.49,6.08
3457,12.30,151.29,12.30,12.30,151.29,68.55,4699.10,12.30
3460,10.84,117.51,10.58,9.27,86.00,63.20,3994.24,10.84
3461,11.83,139.95,11.83,9.13,83.42,66.65,4442.22,11.83
3464,13.58,184.42,10.56,13.58,184.42,62.65,3925.02,13.58
3466,5.16,26.63,5.16,5.16,26.63,44.50,1980.25,5.16
3469,5.85,34.22,5.85,5.85,34.22,50.60,2560.36,5.85
3472,6.00,36.00,7.02,6.00,36.00,49.75,2475.06,6.00
3490,2.74,7.52,3.24,2.97,8.82,53.70,2883.69,3.24
3529,4.23,17.89,4.23,4.23,17.89,46.30,2143.69,4.23
3530,6.45,41.60,6.45,9.89,97.85,53.80,2894.44,6.45
3540,10.43,108.78,10.43,9.31,86.59,59.40,3528.36,10.43
3575,2.21,4.88,2.21,2.86,8.18,51.00,2601.00,2.21
3581,3.99,15.92,6.32,9.58,91.85,46.90,2199.61,3.99
3585,6.02,36.30,9.00,9.00,81.00,55.00,3025.00,9.00
3589,3.43,11.79,2.40,3.77,14.21,44.15,1949.22,2.40
3596,4.01,16.06,5.32,5.40,29.15,47.15,2223.12,3.47
3598,5.75,33.06,5.82,5.75,33.06,53.95,2910.60,5.75
3601,4.05,16.40,3.30,5.13,26.27,50.60,2560.36,3.30
3603,3.35,11.22,4.74,5.07,25.72,41.90,1755.61,3.35
3607,3.55,12.57,4.62,4.00,16.00,45.85,2102.22,4.00
3631,3.80,14.44,3.80,3.80,14.44,41.50,1722.25,3.80
3643,4.09,16.77,6.04,4.00,16.00,43.35,1879.22,4.00
3663,3.59,12.89,4.28,3.59,12.89,55.15,3041.52,3.59
3671,3.83,14.67,3.83,6.18,38.18,46.55,2166.90,3.83
3677,4.51,20.34,5.04,4.37,19.10,48.85,2386.32,4.37
3678,7.06,49.84,7.06,7.06,49.84,52.60,2766.76,7.06
3683,5.21,27.17,10.92,9.01,81.15,54.05,2921.40,5.89
3686,4.70,22.08,5.48,5.48,30.03,52.55,2761.50,5.48
3736,1.50,2.25,2.69,1.50,2.25,42.85,1836.12,1.50
3739,5.00,25.00,5.00,5.47,29.88,48.65,2366.82,5.00
3746,3.16,10.02,2.79,3.48,12.14,42.65,1819.02,2.79
3803,8.14,66.26,8.14,8.14,66.26,61.80,3819.24,8.14
3816,9.90,98.01,9.90,9.90,98.01,41.50,1722.25,9.90
3820,5.35,28.65,7.50,8.82,77.83,42.80,1831.84,7.50
3824,3.49,12.16,3.91,9.60,92.14,51.60,2662.56,3.91
3826,4.87,23.68,5.02,5.74,32.96,41.50,1722.25,5.02
3838,4.83,23.33,4.83,4.83,23.33,41.15,1693.32,4.83
3854,6.50,42.25,6.50,6.50,42.25,41.50,1722.25,6.50
3869,6.33,40.06,3.58,3.58,12.82,53.15,2824.92,3.58
3873,12.68,160.73,7.00,6.44,41.53,65.00,4225.00,10.98
3880,2.28,5.20,2.88,2.28,5.20,53.85,2899.82,2.28
3882,3.81,14.52,3.81,3.81,14.52,53.60,2872.96,3.81
3893,11.25,126.56,11.25,11.25,126.56,69.35,4809.42,11.25
3896,9.55,91.20,11.24,9.55,91.20,53.85,2899.82,9.55
3897,4.94,24.37,5.06,5.77,33.24,52.65,2772.02,5.06
3904,7.22,52.13,6.76,7.35,53.95,64.00,4096.00,7.22
4079,8.68,75.41,7.25,5.35,28.62,50.35,2535.12,5.35
4081,1.87,3.50,1.87,1.58,2.48,49.45,2445.30,1.87
4130,5.35,28.62,5.35,5.35,28.62,61.75,3813.06,5.35
4135,1.70,2.89,3.19,3.56,12.65,46.70,2180.89,2.97
4145,7.11,50.61,4.14,4.14,17.14,52.20,2724.84,4.14
4160,4.74,22.47,5.14,6.30,39.70,50.50,2550.25,4.74
4161,4.11,16.89,4.11,4.11,16.89,52.70,2777.29,4.11
4196,3.50,12.25,3.50,3.50,12.25,44.05,1940.40,3.50
4216,2.24,5.02,5.42,2.24,5.02,47.40,2246.76,2.24
4243,1.80,3.24,2.69,2.69,7.23,50.00,2500.00,1.80
4244,1.82,3.31,1.82,1.82,3.31,41.50,1722.25,1.82
4245,1.73,2.99,2.69,1.73,2.99,41.60,1730.56,1.73
4255,4.97,24.70,4.97,4.95,24.50,49.40,2440.36,4.97
4258,4.70,22.09,4.42,4.26,18.18,41.50,1722.25,4.77
4259,4.80,23.08,8.00,5.61,31.46,61.10,3733.21,8.00
4272,5.57,31.07,7.05,6.22,38.63,51.55,2657.40,5.46
4295,3.47,12.03,5.93,5.93,35.16,52.35,2740.52,5.93
4298,3.90,15.21,3.90,3.90,15.21,43.30,1874.89,3.90
4322,4.93,24.30,4.78,4.93,24.30,49.25,2425.56,4.93
4344,3.13,9.81,3.37,3.37,11.36,44.80,2007.04,3.37
4346,7.23,52.27,5.06,5.06,25.60,45.45,2065.70,5.06
4348,4.61,21.27,2.90,2.90,8.41,52.95,2803.70,2.90
4350,3.12,9.74,3.95,6.64,44.06,44.45,1975.80,3.95
4351,4.45,19.80,5.42,6.96,48.38,53.25,2835.56,4.45
4353,4.85,23.57,5.50,5.23,27.39,54.05,2921.40,2.15
4355,5.35,28.67,5.54,5.96,35.53,43.30,1874.89,5.44
4363,3.81,14.52,3.81,6.22,38.73,52.75,2782.56,3.81
4367,4.53,20.52,4.53,4.53,20.52,44.40,1971.36,4.53
4368,6.43,41.34,6.43,6.43,41.34,51.05,2606.10,6.43
4370,8.19,67.08,8.19,8.19,67.08,59.85,3582.02,8.19
4389,5.67,32.19,5.75,5.75,33.04,46.25,2139.06,5.75
4403,4.20,17.64,4.20,4.20,17.64,50.15,2515.02,4.20
4430,2.30,5.29,5.30,5.41,29.27,42.20,1780.84,5.30
4440,3.35,11.22,4.06,3.96,15.69,48.90,2391.21,3.35
4450,1.33,1.77,1.33,1.33,1.77,43.55,1896.60,1.33
4475,3.56,12.68,4.50,5.00,25.03,47.30,2237.29,2.81
4476,5.02,25.19,5.82,3.87,14.98,54.20,2937.64,3.87
4497,2.54,6.45,7.03,7.03,49.42,51.45,2647.10,7.03
4500,3.35,11.22,3.24,3.87,15.00,50.10,2510.01,3.35
4501,3.30,10.89,3.30,3.87,15.00,55.35,3063.62,3.20
4513,5.76,33.13,6.62,8.27,68.36,44.65,1993.62,6.62
4514,9.16,83.96,8.28,8.10,65.66,64.45,4153.80,10.75
4535,4.93,24.30,5.69,5.50,30.26,49.80,2480.04,2.85
4560,3.80,14.43,4.87,3.87,14.98,46.30,2143.69,3.87
4564,5.73,32.83,5.73,5.71,32.56,55.05,3030.50,5.73
4570,3.87,14.98,8.76,3.87,14.98,52.95,2803.70,3.87
4571,4.21,17.72,5.72,4.50,20.25,45.15,2038.52,4.50
4573,5.45,29.75,5.55,5.55,30.80,57.90,3352.41,5.55
4581,8.14,66.26,4.57,4.57,20.88,52.50,2756.25,4.57
4688,3.07,9.42,3.07,3.07,9.42,51.25,2626.56,3.07
4755,6.50,42.25,5.79,6.50,42.25,46.80,2190.24,6.50
4756,3.80,14.44,4.98,4.97,24.70,50.65,2565.42,3.80
4760,5.26,27.67,7.14,7.99,63.88,54.00,2916.00,5.26
4761,3.47,12.06,5.29,5.98,35.72,41.50,1722.25,5.29
4763,5.77,33.24,6.74,8.90,79.23,40.35,1628.12,2.62
4764,7.32,53.64,5.72,6.42,41.19,55.75,3108.06,5.72
4772,2.54,6.45,7.21,7.17,51.48,47.60,2265.76,3.78
4774,4.52,20.43,7.17,4.52,20.43,48.65,2366.82,4.52
4775,1.76,3.10,2.12,1.82,3.31,43.85,1922.82,1.82
4841,9.67,93.51,9.67,9.67,93.51,62.45,3900.00,9.67
4847,2.95,8.70,4.16,2.95,8.70,42.10,1772.41,2.95
4848,5.24,27.46,5.24,4.99,24.91,53.75,2889.06,5.24
4898,3.64,13.25,6.22,6.23,38.87,53.55,2867.60,3.64
4902,1.75,3.06,1.75,1.75,3.06,43.60,1900.96,1.75
4903,9.63,92.74,9.63,5.74,32.95,41.50,1722.25,9.63
4905,4.41,19.42,3.31,3.31,10.96,42.50,1806.25,3.31
4907,3.94,15.52,7.80,3.94,15.52,44.50,1980.25,3.94
4915,5.09,25.91,5.09,5.09,25.91,53.40,2851.56,5.09
4932,5.00,25.00,5.00,5.35,28.60,42.45,1802.00,5.00
4935,6.21,38.62,3.97,3.97,15.76,50.90,2590.81,3.97
4937,4.45,19.80,5.50,4.45,19.80,51.40,2641.96,4.45
4947,9.62,92.46,6.97,6.97,48.58,52.25,2730.06,6.97
4949,6.45,41.60,6.45,6.45,41.60,54.55,2975.70,6.45
4950,5.61,31.47,5.61,6.43,41.37,50.25,2525.06,5.61
4951,2.95,8.70,2.95,2.95,8.70,41.50,1722.25,2.95
4952,3.21,10.30,3.21,3.21,10.30,46.80,2190.24,3.21
4990,3.52,12.39,3.52,3.52,12.39,51.35,2636.82,3.52
5001,6.68,44.62,6.68,6.41,41.13,53.25,2835.56,6.68
5030,5.00,25.00,5.00,8.25,67.99,41.50,1722.25,5.00
5034,4.50,20.25,5.48,4.50,20.25,50.85,2585.72,4.50
5038,3.87,15.01,5.27,6.28,39.46,48.60,2361.96,5.33
5040,4.34,18.84,4.34,3.30,10.90,55.95,3130.40,4.34
5042,3.29,10.82,4.73,3.29,10.82,50.95,2595.90,3.29
5043,4.00,16.00,5.06,4.00,16.00,49.30,2430.49,4.00
5080,4.38,19.18,8.24,8.25,67.98,52.40,2745.76,4.38
5132,6.90,47.61,6.90,5.86,34.37,51.20,2621.44,6.90
5136,10.64,113.21,10.64,10.64,113.21,58.85,3463.32,10.64
5140,4.97,24.70,4.97,4.97,24.70,46.10,2125.21,4.97
5141,9.24,85.38,7.79,9.24,85.38,62.85,3950.12,9.24
5163,8.79,77.27,7.67,10.89,118.59,66.25,4389.06,10.89
5170,4.20,17.64,4.39,4.03,16.24,54.95,3019.50,4.39
5175,3.80,14.43,5.03,3.68,13.54,53.45,2856.90,3.68
5191,2.08,4.33,3.85,2.08,4.33,44.55,1984.70,2.08
5193,2.64,6.97,5.55,6.01,36.08,46.15,2129.82,2.64
5196,5.08,25.81,4.32,4.29,18.38,41.50,1722.25,5.08
5197,4.80,23.08,5.32,5.65,31.98,57.15,3266.12,6.22
5212,4.17,17.36,3.59,3.59,12.89,47.95,2299.20,3.59
5245,4.09,16.73,4.09,4.09,16.73,47.65,2270.52,4.09
5246,5.90,34.81,5.90,5.90,34.81,47.60,2265.76,5.90
5251,6.79,46.11,3.22,6.40,40.98,52.70,2777.29,3.22
5258,3.46,11.95,6.42,6.64,44.06,45.30,2052.09,4.54
5276,5.77,33.29,5.79,5.79,33.53,49.45,2445.30,4.50
5282,6.50,42.25,5.79,4.01,16.08,53.65,2878.32,4.01
5293,4.26,18.15,3.20,5.03,25.34,47.15,2223.12,3.20
5296,7.23,52.23,9.00,9.03,81.51,48.45,2347.40,4.54
5300,5.44,29.62,4.29,4.29,18.40,47.35,2242.02,4.29
5301,5.00,25.00,5.00,5.00,25.00,53.45,2856.90,5.00
5302,5.01,25.10,5.01,5.01,25.10,52.05,2709.20,5.01
10304,2.03,4.12,2.03,2.36,5.57,51.50,2652.25,2.03
10369,2.64,6.97,3.21,2.64,6.97,50.25,2525.06,2.64
10452,2.07,4.28,2.29,2.29,5.23,41.50,1722.25,2.07
10463,2.29,5.24,2.36,2.36,5.57,41.50,1722.25,2.37
10510,4.44,19.67,5.59,6.36,40.45,43.05,1853.30,6.36
10531,4.44,19.67,5.59,3.87,14.98,40.70,1656.49,3.87
10552,4.85,23.51,4.50,5.76,33.20,51.40,2641.96,4.50
10558,5.79,33.57,5.41,4.59,21.07,48.05,2308.80,4.59
10602,5.07,25.68,5.91,5.51,30.33,50.55,2555.30,5.91
10611,4.86,23.62,4.86,5.76,33.21,46.75,2185.56,4.86
10617,8.58,73.62,8.58,8.58,73.62,62.25,3875.06,8.58
10651,5.12,26.21,5.72,5.95,35.45,46.70,2180.89,5.12
10690,2.75,7.56,2.75,2.75,7.56,44.20,1953.64,2.75
10711,3.86,14.90,3.86,3.86,14.90,48.25,2328.06,3.86
10717,5.03,25.30,5.03,5.03,25.30,68.30,4664.89,5.03
10733,5.02,25.19,4.86,4.86,23.62,50.95,2595.90,4.86
10808,5.79,33.52,5.79,9.03,81.55,54.25,2943.06,5.79
10811,3.29,10.82,3.30,3.29,10.82,53.55,2867.60,3.29
10838,3.17,10.05,3.17,3.17,10.05,53.50,2862.25,3.17
10842,4.48,20.07,5.88,5.88,34.57,59.05,3486.90,5.88
10843,5.07,25.67,4.42,4.42,19.54,41.50,1722.25,4.42
10846,10.00,100.00,10.74,9.07,82.25,54.75,2997.56,10.00
10859,3.18,10.11,4.30,4.73,22.36,54.00,2916.00,3.18
10879,3.90,15.25,4.62,3.63,13.18,47.15,2223.12,3.63
10899,1.97,3.88,5.68,1.97,3.88,44.85,2011.52,1.97
10914,3.63,13.18,3.63,3.63,13.18,52.15,2719.62,3.63
10917,4.18,17.43,3.09,3.09,9.55,51.60,2662.56,3.09
10923,4.33,18.75,6.48,4.33,18.75,53.50,2862.25,4.33
10931,3.48,12.11,3.48,6.38,40.70,51.15,2616.32,3.48
10976,5.58,31.14,9.44,9.30,86.44,55.40,3069.16,5.62
10987,3.30,10.89,3.30,3.30,10.89,44.15,1949.22,3.30
10988,3.99,15.92,3.99,3.86,14.87,42.05,1768.20,3.99
10994,4.47,19.98,6.11,4.47,19.98,51.90,2693.61,4.47
10999,5.20,27.04,5.20,5.20,27.04,47.75,2280.06,5.20
11006,6.50,42.25,6.00,6.50,42.25,44.45,1975.80,6.50
11017,10.00,100.00,6.21,10.00,100.00,48.95,2396.10,10.00
11018,9.48,89.87,10.57,9.56,91.48,46.30,2143.69,2.29
11019,2.60,6.76,2.60,2.60,6.76,49.40,2440.36,2.60
11021,6.29,39.56,6.53,8.93,79.83,55.65,3096.92,5.57
11024,5.85,34.18,5.57,6.92,47.84,48.05,2308.80,3.92
11027,5.85,34.18,4.41,4.41,19.45,53.05,2814.30,4.41
11028,8.69,75.52,6.37,8.98,80.63,55.65,3096.92,8.69
11034,5.85,34.18,2.40,6.92,47.84,46.65,2176.22,2.40
11040,11.92,142.02,3.81,3.81,14.52,49.85,2485.02,3.81
11042,5.62,31.63,6.20,6.20,38.44,53.25,2835.56,6.20
11044,6.20,38.48,5.50,5.50,30.25,55.30,3058.09,5.50
11048,4.21,17.75,4.50,4.50,20.25,50.55,2555.30,4.50
11050,6.70,44.89,9.53,6.70,44.89,46.45,2157.60,6.70
11060,8.56,73.21,7.02,9.30,86.51,63.30,4006.89,7.02
11062,5.93,35.21,6.73,6.55,42.89,62.50,3906.25,3.69
11070,4.61,21.24,6.19,9.49,90.08,54.05,2921.40,4.25
11072,4.61,21.24,9.33,9.33,87.05,53.15,2824.92,9.33
11073,4.61,21.25,4.61,6.67,44.45,45.15,2038.52,4.61
11078,4.88,23.82,9.50,3.50,12.25,45.35,2056.62,3.50
11080,4.53,20.52,4.53,4.53,20.52,46.00,2116.00,4.53
11096,6.50,42.25,6.50,6.50,42.25,45.95,2111.40,6.50
11104,4.64,21.53,4.64,4.64,21.53,53.30,2840.89,4.64
11105,5.17,26.73,9.76,8.83,77.95,52.00,2704.00,5.17
11108,5.50,30.25,5.50,5.50,30.25,42.60,1814.76,5.50
11111,8.52,72.59,7.36,6.31,39.78,50.60,2560.36,8.52
11117,4.77,22.78,4.10,8.96,80.31,45.75,2093.06,4.10
11118,4.38,19.18,6.05,9.13,83.44,44.70,1998.09,4.38
11122,6.63,43.96,11.27,6.63,43.96,41.50,1722.25,6.63
11127,5.09,25.94,6.08,8.91,79.45,40.40,1632.16,6.08
11132,8.47,71.74,8.47,8.47,71.74,60.20,3624.04,8.47
11141,4.09,16.73,4.09,4.09,16.73,46.40,2152.96,4.09
11144,3.00,9.00,3.00,3.00,9.00,41.50,1722.25,3.00
11146,5.54,30.69,5.54,5.54,30.69,54.95,3019.50,5.54
11163,2.63,6.90,2.65,2.76,7.62,47.35,2242.02,2.65
11210,1.12,1.25,1.12,1.12,1.25,59.75,3570.06,1.12
11240,1.69,2.86,1.69,1.69,2.86,50.75,2575.56,1.69
11257,2.07,4.29,1.82,1.79,3.20,42.20,1780.84,2.80
11260,1.75,3.06,1.75,1.75,3.06,41.50,1722.25,1.75
11268,3.54,12.53,3.54,3.54,12.53,52.35,2740.52,3.54
11291,5.57,31.02,7.23,6.44,41.47,41.50,1722.25,5.57
11292,5.02,25.23,7.00,14.83,219.93,41.85,1751.42,14.83
11294,8.92,79.63,7.67,7.50,56.25,46.90,2199.61,7.50
11297,3.68,13.55,6.98,4.75,22.56,53.50,2862.25,4.75
11298,8.92,79.63,7.67,11.15,124.32,60.70,3684.49,11.15
11303,5.36,28.73,7.17,5.36,28.73,53.85,2899.82,5.36
11311,6.00,36.00,6.00,6.00,36.00,41.50,1722.25,6.00
11314,5.66,32.04,5.66,6.43,41.37,55.10,3036.01,5.66
11326,4.20,17.64,4.20,4.20,17.64,47.55,2261.00,4.20
11330,5.90,34.81,7.05,5.90,34.81,47.90,2294.41,5.90
11333,5.19,26.94,5.19,5.19,26.94,51.70,2672.89,5.19
11336,6.03,36.36,6.03,6.03,36.36,44.70,1998.09,6.03
11338,4.61,21.25,4.61,4.61,21.25,54.15,2932.22,4.61
11341,7.80,60.84,7.80,6.39,40.89,41.50,1722.25,7.80
11342,9.68,93.61,7.14,6.45,41.64,58.80,3457.44,4.16
11347,7.31,53.42,7.13,6.50,42.22,53.80,2894.44,11.90
11355,3.29,10.82,7.18,6.33,40.11,51.05,2606.10,3.29
11357,4.51,20.34,4.51,6.45,41.64,47.05,2213.70,4.51
11361,15.81,249.96,15.81,15.81,249.96,61.65,3800.72,15.81
11363,6.31,39.82,7.20,6.31,39.82,54.20,2937.64,6.31
11368,6.38,40.70,6.38,6.38,40.70,53.95,2910.60,6.38
11385,3.94,15.49,3.89,3.89,15.13,59.80,3576.04,3.89
11388,3.70,13.69,3.70,5.26,27.63,41.50,1722.25,3.70
11389,3.59,12.87,4.10,3.44,11.83,42.70,1823.29,3.44
11396,5.77,33.29,5.77,5.77,33.29,63.30,4006.89,5.77
11425,4.21,17.72,4.21,4.21,17.72,43.35,1879.22,4.21
11431,8.62,74.30,5.76,5.04,25.42,41.80,1747.24,8.62
11433,5.22,27.25,6.02,5.86,34.37,41.50,1722.25,5.22
11448,4.46,19.91,2.60,4.88,23.81,41.40,1713.96,2.60
11453,2.30,5.29,2.30,2.30,5.29,48.55,2357.10,2.30
11458,3.56,12.68,4.50,5.00,25.03,50.35,2535.12,3.74
11459,3.00,9.00,4.16,4.18,17.45,41.50,1722.25,3.00
11475,1.90,3.61,1.90,3.81,14.51,45.90,2106.81,1.90
11480,2.11,4.45,2.11,2.11,4.45,41.25,1701.56,2.11
11482,4.35,18.91,5.41,4.94,24.45,48.80,2381.44,3.20
11494,3.12,9.73,3.12,5.22,27.28,47.15,2223.12,3.12
11520,3.50,12.25,5.76,5.04,25.42,42.35,1793.52,3.50
11530,4.58,20.98,4.45,4.97,24.73,45.15,2038.52,4.58
11536,3.92,15.37,5.34,4.96,24.57,42.55,1810.50,3.92
11548,4.01,16.08,4.01,4.28,18.34,45.50,2070.25,4.01
11598,4.80,23.04,4.80,5.09,25.94,49.55,2455.20,4.80
11599,4.41,19.42,4.50,4.50,20.25,50.50,2550.25,4.50
11652,2.12,4.49,2.12,2.98,8.87,46.60,2171.56,2.12
11664,5.23,27.32,4.67,4.67,21.81,49.70,2470.09,4.67
11676,6.41,41.09,5.02,6.41,41.09,61.70,3806.89,6.41
11689,7.63,58.21,6.89,7.27,52.92,51.20,2621.44,6.89
11690,3.60,12.97,3.62,3.62,13.10,41.85,1751.42,3.62
11730,2.61,6.81,9.47,9.85,97.00,46.30,2143.69,2.61
11735,6.36,40.51,10.44,9.76,95.20,53.65,2878.32,7.07
11755,4.88,23.81,10.45,4.88,23.81,52.05,2709.20,4.88
11763,5.49,30.14,10.86,5.49,30.14,54.40,2959.36,5.49
11773,8.44,71.23,8.44,8.44,71.23,59.35,3522.42,8.44
11775,1.70,2.89,1.70,2.32,5.40,44.50,1980.25,1.70
11783,4.80,23.04,4.80,4.80,23.04,42.40,1797.76,4.80
11814,7.14,50.98,7.14,7.14,50.98,53.20,2830.24,7.14
11821,6.36,40.49,4.74,4.74,22.47,54.90,3014.01,4.74
11825,4.29,18.40,10.66,4.29,18.40,47.85,2289.62,4.29
11833,4.47,20.03,4.14,8.68,75.36,47.05,2213.70,4.14
11844,7.31,53.49,8.71,7.99,63.85,45.30,2052.09,5.97
11906,16.55,274.06,11.97,11.97,143.28,78.95,6233.10,11.97
11943,4.97,24.70,8.44,4.97,24.70,55.60,3091.36,4.97
11969,4.76,22.66,4.76,9.82,96.35,41.50,1722.25,4.76
11975,5.00,25.00,5.00,5.00,25.00,41.50,1722.25,5.00
11992,1.90,3.61,1.90,2.51,6.30,43.85,1922.82,1.90
12006,8.55,73.10,8.55,8.55,73.10,41.50,1722.25,8.55
12047,1.87,3.50,1.87,1.87,3.50,44.60,1989.16,1.87
12095,5.23,27.37,6.16,6.16,37.95,41.40,1713.96,6.16
12129,2.30,5.29,2.93,2.30,5.29,46.60,2171.56,2.30
12147,4.30,18.49,4.30,4.30,18.49,52.40,2745.76,4.30
12150,8.15,66.42,7.96,7.88,62.08,56.20,3158.44,8.50
12178,5.41,29.32,5.55,9.87,97.45,58.30,3398.89,5.55
12184,8.66,74.93,11.17,9.40,88.37,71.05,5048.10,8.74
12197,3.20,10.24,3.20,9.87,97.35,43.90,1927.21,3.20
12203,3.60,12.97,3.04,4.99,24.94,48.70,2371.69,3.04
12210,4.36,19.01,4.36,5.06,25.57,49.30,2430.49,4.36
12216,4.76,22.66,10.42,4.76,22.66,52.70,2777.29,4.76
12218,7.31,53.49,5.69,8.11,65.72,50.75,2575.56,5.69
12222,3.30,10.89,3.30,3.30,10.89,48.65,2366.82,3.30
12236,2.74,7.52,1.71,1.71,2.92,46.50,2162.25,1.71
12250,8.12,65.92,8.08,4.80,23.04,42.30,1789.29,4.80
12277,4.40,19.36,4.40,5.01,25.05,41.50,1722.25,4.40
12281,5.53,30.58,5.53,5.53,30.58,44.75,2002.56,5.53
12291,4.63,21.44,7.87,4.63,21.44,53.05,2814.30,4.63
12298,3.24,10.47,4.09,4.09,16.73,53.45,2856.90,4.09
12314,3.20,10.24,5.90,3.20,10.24,44.40,1971.36,3.20
12323,4.15,17.22,7.89,4.15,17.22,45.40,2061.16,4.15
12346,5.00,24.99,6.38,5.06,25.57,60.40,3648.16,6.38
12348,3.38,11.42,3.38,5.04,25.44,41.50,1722.25,3.38
12382,7.77,60.37,7.77,8.17,66.81,51.55,2657.40,7.77
12383,7.31,53.49,7.42,7.42,55.06,45.90,2106.81,7.42
12393,12.82,164.45,9.59,9.24,85.41,57.30,3283.29,9.59
12394,9.60,92.15,11.15,7.70,59.29,53.85,2899.82,7.70
12406,4.04,16.33,7.38,2.94,8.64,47.90,2294.41,2.94
12424,6.06,36.72,6.06,9.89,97.80,53.50,2862.25,6.06
12438,6.60,43.58,3.04,9.44,89.19,46.10,2125.21,3.04
12440,9.16,83.96,12.31,8.06,65.01,58.90,3469.21,12.31
12463,5.14,26.42,5.14,4.51,20.37,58.35,3404.72,5.14
12487,4.55,20.72,4.07,4.33,18.78,63.75,4064.06,4.07
12492,4.55,20.72,8.22,8.22,67.57,53.85,2899.82,8.22
12498,3.44,11.82,3.27,4.11,16.89,54.55,2975.70,3.27
12506,3.28,10.74,3.31,3.31,10.96,44.10,1944.81,3.31
12507,5.07,25.70,5.07,5.07,25.70,53.50,2862.25,5.07
12514,4.27,18.26,4.11,4.11,16.89,46.15,2129.82,4.11
12521,2.80,7.84,2.80,2.76,7.64,52.75,2782.56,2.80
12612,2.91,8.44,3.00,3.71,13.74,52.90,2798.41,3.00
12631,2.85,8.12,2.85,2.85,8.12,59.40,3528.36,2.85
12770,2.20,4.84,2.20,2.20,4.84,51.15,2616.32,2.20
12786,1.87,3.50,1.87,1.87,3.50,40.60,1648.36,1.87
12801,2.46,6.05,2.83,2.83,8.01,45.15,2038.52,2.46
12846,2.92,8.53,5.91,5.69,32.33,48.00,2304.00,2.92
12853,6.33,40.07,5.30,5.50,30.20,49.70,2470.09,6.33
12855,6.52,42.53,8.00,6.43,41.37,47.95,2299.20,8.00
12859,7.19,51.69,4.44,4.44,19.71,45.00,2025.00,4.44
12871,4.20,17.64,4.20,4.20,17.64,50.00,2500.00,4.20
12881,3.80,14.44,4.67,5.09,25.94,41.00,1681.00,3.80
12882,8.50,72.25,8.50,5.82,33.84,58.15,3381.42,8.50
12913,5.63,31.70,4.47,5.65,31.89,47.10,2218.41,4.47
12935,5.26,27.71,5.95,5.84,34.14,44.70,1998.09,3.41
12936,5.02,25.20,5.02,5.31,28.19,50.35,2535.12,5.02
12986,3.63,13.18,4.59,3.63,13.18,43.20,1866.24,3.63
12991,5.63,31.70,4.56,5.65,31.89,53.60,2872.96,4.56
13010,4.08,16.63,4.39,4.39,19.27,51.40,2641.96,4.39
13029,4.48,20.07,4.48,5.74,32.91,52.90,2798.41,4.48
13033,4.21,17.72,5.72,4.21,17.72,48.10,2313.61,4.21
13039,7.69,59.14,7.69,5.65,31.89,44.60,1989.16,7.69
13044,6.52,42.53,5.80,5.80,33.64,43.75,1914.06,5.80
13053,8.86,78.50,8.86,8.86,78.50,46.40,2152.96,8.86
13080,5.00,25.00,5.00,5.00,25.00,47.40,2246.76,5.00
13100,3.00,9.00,3.00,3.00,9.00,42.80,1831.84,3.00
13106,4.33,18.75,4.33,6.37,40.61,44.50,1980.25,4.33
13119,14.50,210.25,14.50,6.40,40.99,54.25,2943.06,14.50
13126,3.67,13.47,4.65,4.86,23.67,41.50,1722.25,3.67
13130,4.34,18.82,4.48,5.05,25.49,46.85,2194.92,4.41
13137,4.98,24.84,4.24,4.60,21.16,48.45,2347.40,4.60
13143,4.09,16.73,4.09,4.66,21.70,45.25,2047.56,4.09
13151,3.36,11.29,5.31,5.76,33.20,45.45,2065.70,3.36
13155,6.73,45.29,6.73,5.86,34.29,48.10,2313.61,6.73
13159,2.52,6.35,2.52,2.52,6.35,41.40,1713.96,2.52
13160,5.63,31.70,4.02,4.02,16.16,52.20,2724.84,4.02
